,WELLNUM,DEPTH,GR,NEU,DEN,RMED,RDEP,DTC,PEF,DTS,PHIF,SW,VSH,IF_anomaly_scores,IF_anomaly,SVM_anomaly_scores,SVM_anomaly,LOF_anomaly_scores,LOF_anomaly
33244,7,14292.98,69.958,0.1659,2.6655,21.3848,4.8416999999999994,69.4288,8.0775,111.2217,0.02,1.0,0.569,-0.04007221803741057,-1,0.21508912447791317,1,-1.4988499530406842,-1
33245,7,14293.31,69.6584,0.1737,2.6379,15.732400000000004,4.4304,71.5029,7.9097,110.1894,0.02,1.0,0.566,-0.024270939369838374,-1,0.2051399278543613,1,-1.3651939100439987,-1
33246,7,14293.63,71.6183,0.1897,2.6186,11.991700000000002,4.217,74.407,7.7014,109.7015,0.025,1.0,0.583,0.0013785325938897586,1,0.19028510846624158,1,-0.7641421915581164,-1
33247,7,14293.96,77.5684,0.2064,2.6026,9.0806,3.7505,78.4829,7.4399,109.9857,0.035,1.0,0.634,0.013130745726247173,1,0.1585734283353304,1,-0.6138840623766055,-1
33248,7,14294.29,83.0214,0.2217,2.5854,5.077100000000001,3.1924999999999994,80.5714,7.165,111.6921,0.045,1.0,0.681,0.027770338373295622,1,0.11316576418926161,1,0.016860565124515503,1
33249,7,14294.62,89.1087,0.2317,2.5642,3.6822,2.7372999999999994,81.9283,6.9194,113.995,0.058,1.0,0.734,0.054079325173474135,1,0.06899101213241465,1,-0.1786590907228598,-1
33250,7,14294.95,94.2675,0.2377,2.5418,3.0069999999999997,2.5107999999999997,82.4467,6.7379,117.0265,0.071,1.0,0.778,0.05116961966994199,1,0.028877156924068004,1,0.10689257839034938,1
33251,7,14295.28,97.7001,0.2416,2.5235,2.5858,2.3188,82.8346,6.6398,122.8007,0.082,1.0,0.808,0.034464732901976936,1,-0.0008958141413586418,-1,0.13590056075908152,1
33252,7,14295.6,97.8421,0.245,2.512,2.1214,2.1064999999999996,83.2633,6.6023,129.6008,0.089,1.0,0.809,0.04919507180045912,1,-0.005638846397914676,-1,0.1893770946875668,1
33253,7,14295.93,96.8741,0.2441,2.5073,1.9074999999999998,2.0124,83.8364,6.5967,137.4854,0.092,1.0,0.801,0.056833203946022204,1,-4.7654555146436905e-07,-1,0.19961287058355404,1
33254,7,14296.26,96.5799,0.2438,2.505,1.7856999999999998,1.9025,84.5618,6.5955,145.8238,0.093,1.0,0.798,0.057933536834614496,1,0.0003754201692345305,1,0.15830518107454927,1
33255,7,14296.59,94.2342,0.2451,2.5014,1.7254999999999998,1.8296,85.1955,6.5873,153.3044,0.096,1.0,0.778,0.0741427269787941,1,0.01683233347478108,1,0.2240532887095621,1
33256,7,14296.92,93.4013,0.2444,2.495,1.6779999999999997,1.7749,85.4641,6.5732,158.0938,0.099,1.0,0.771,0.07211782997794974,1,0.02209812956391488,1,0.23830242518304479,1
33257,7,14297.24,93.2076,0.2441,2.4885,1.6596999999999997,1.7310999999999999,85.9694,6.577,160.2017,0.103,1.0,0.769,0.06711926288464048,1,0.022440728969513657,1,0.2612292768363498,1
33258,7,14297.57,94.5161,0.2499,2.485,1.6339999999999997,1.6895,86.4524,6.6361,160.9542,0.105,1.0,0.78,0.06539004968741119,1,0.011719794608552547,1,0.2894730085735233,1
33259,7,14297.9,93.7803,0.2567,2.4859,1.5990999999999997,1.6305,86.5594,6.7673,160.1853,0.105,1.0,0.774,0.05855515578733872,1,0.016533993237544564,1,0.2860353622596381,1
33260,7,14298.23,95.0164,0.2625,2.4896,1.5362999999999998,1.5638999999999998,86.5843,6.9303,158.9514,0.103,1.0,0.785,0.04688406768580389,1,0.00666506458276217,1,0.30112481424818827,1
33261,7,14298.56,96.5276,0.2661,2.4914,1.4569999999999999,1.5039,86.7477,7.0555,157.7409,0.102,1.0,0.798,0.03423838579474309,1,-0.0059859283262539975,-1,0.2853524017173903,1
33262,7,14298.88,97.1792,0.267,2.4883,1.4457999999999998,1.4758,87.7659,7.0883,157.6385,0.103,1.0,0.803,0.024234917249627563,1,-0.013309007804537032,-1,0.2899484636792875,1
33263,7,14299.21,100.296,0.2696,2.4803,1.4842999999999997,1.4781999999999997,88.3716,7.0265,158.6991,0.108,1.0,0.83,0.01631720731894748,1,-0.040245508859129586,-1,0.3276597941156467,1
33264,7,14299.54,101.671,0.2734,2.4701,1.4655,1.4704999999999997,88.7541,6.9083,160.6298,0.114,1.0,0.842,0.006277133125653256,1,-0.05321403233631372,-1,0.2012449071470086,1
33265,7,14299.87,101.351,0.2732,2.4615,1.4540999999999997,1.4612999999999998,89.1576,6.7885,164.239,0.12,0.994,0.839,0.0015258716665043082,1,-0.05132669277600144,-1,0.22756779999011179,1
33266,7,14300.2,99.2849,0.2698,2.4561,1.4594999999999998,1.4504,89.0294,6.697,168.1837,0.123,0.966,0.821,0.005283195171291055,1,-0.033138289194312165,-1,0.32351065823527425,1
33267,7,14300.53,98.6083,0.2647,2.4537,1.4657999999999998,1.4450999999999998,88.6023,6.6283,172.3262,0.124,0.952,0.816,0.019149168004732098,1,-0.026456074026214083,-1,0.31518175672637183,1
33268,7,14300.85,100.777,0.2601,2.4531,1.4481,1.4286999999999999,88.9155,6.5692,176.1286,0.125,0.955,0.834,0.01159815088593169,1,-0.045733051694810456,-1,0.28365718076198765,1
33269,7,14301.18,101.267,0.2593,2.4537,1.4127999999999998,1.417,89.1466,6.5133,179.098,0.124,0.97,0.839,0.011022453789577336,1,-0.05077697392744085,-1,0.23501551137964283,1
33270,7,14301.51,100.438,0.2591,2.4561,1.3814,1.4172999999999998,89.3337,6.4721,181.327,0.123,0.992,0.831,0.013745704684054894,1,-0.04413070999521551,-1,0.3288504041643684,1
33271,7,14301.84,97.6239,0.2571,2.4602,1.3948,1.4262999999999997,90.3975,6.4377,181.3461,0.12,1.0,0.807,0.019636398839588287,1,-0.023090124650707367,-1,0.2920701448000109,1
33272,7,14302.17,98.2076,0.259,2.4651,1.3903999999999999,1.4321999999999997,91.5278,6.4002,179.513,0.117,1.0,0.812,0.01269457780458777,1,-0.030898368428211143,-1,0.17327162467764445,1
33273,7,14302.49,98.4109,0.2629,2.4698,1.3485999999999998,1.4288,92.7244,6.3641,175.8463,0.115,1.0,0.814,-0.004721849899961272,-1,-0.03632667707915971,-1,-0.03302901303230721,-1
33274,7,14302.82,97.4766,0.2676,2.4747,1.3312,1.4393999999999998,92.0802,6.3466,169.7959,0.112,1.0,0.806,0.002933337786277468,1,-0.026839741625622082,-1,0.1677134256089614,1
33275,7,14303.15,97.8381,0.2712,2.4789,1.3682999999999998,1.4694999999999998,91.2754,6.3622,163.8494,0.109,1.0,0.809,0.008979214905196042,1,-0.02718153203034035,-1,0.23421285889532273,1
33276,7,14303.48,99.2981,0.2725,2.4806,1.3933999999999997,1.5034999999999998,90.3276,6.4076,158.0905,0.108,1.0,0.822,0.008217872402496162,1,-0.036519167845881384,-1,0.23852303344417147,1
33277,7,14303.81,98.3068,0.2724,2.4794,1.3907,1.5221999999999998,87.9175,6.4624,153.0986,0.109,1.0,0.813,0.028270135707523958,1,-0.02262678751446856,-1,0.30013652137868885,1
33278,7,14304.13,99.2726,0.272,2.4775,1.3899999999999997,1.5404,85.0691,6.4999,147.8671,0.11,1.0,0.821,0.03207062335192845,1,-0.025506510101649837,-1,0.21004630300507743,1
33279,7,14304.46,99.1913,0.2712,2.4767,1.4163999999999999,1.5675,81.7408,6.5081,142.2021,0.11,1.0,0.821,0.03182122222478401,1,-0.02068403475936975,-1,0.014234491803542415,1
33280,7,14304.79,100.635,0.2595,2.478,1.4485999999999999,1.613,76.4577,6.5043,136.1229,0.11,1.0,0.833,0.03731139977666076,1,-0.03111167634835965,-1,0.09849715876430687,1
33281,7,14305.12,99.0135,0.2418,2.4818,1.5559999999999998,1.7074999999999996,71.8443,6.5405,130.6156,0.107,1.0,0.819,0.04007827787033147,1,-0.019635796420288898,-1,0.006982150854065061,1
33282,7,14305.45,97.1497,0.218,2.4889,1.7379999999999998,1.8320999999999996,68.9031,6.6507,126.2301,0.103,1.0,0.803,0.03460393715690541,1,-0.0073688556359456925,-1,-0.6636534608886793,-1
33283,7,14305.77,88.9782,0.193,2.503,2.1386,1.9832,67.196,6.8562,123.436,0.095,1.0,0.733,0.043516791099993846,1,0.05045294828767055,1,-0.4268944257305809,-1
33284,7,14306.1,81.4401,0.1704,2.5273,2.5911999999999997,2.1076,65.9658,7.1425,121.1023,0.08,1.0,0.668,0.04864644809994312,1,0.0924319742116495,1,-0.4119897648483848,-1
33285,7,14306.43,73.9577,0.1503,2.5659,3.074,2.3152999999999997,65.2499,7.4729,119.0905,0.057,1.0,0.603,0.04731382804565759,1,0.1240202908873016,1,-0.42244326396281306,-1
33286,7,14306.76,61.4793,0.1343,2.6196,3.4103000000000003,2.3962,64.3738,7.7951,116.9487,0.024,1.0,0.496,0.029825373061488802,1,0.1489607568574911,1,-0.10792014871102595,-1
33287,7,14307.09,49.5228,0.1262,2.6799,3.7950999999999997,2.4688,64.0377,8.0421,115.0722,0.02,1.0,0.392,0.0140064339149093,1,0.14487044577299457,1,0.11560106346196442,1
33288,7,14307.42,41.7023,0.1218,2.7342,3.9033999999999995,2.4931999999999994,65.3475,8.214,114.0404,0.02,1.0,0.325,-0.004238488896654569,-1,0.12971458875142616,1,0.257709935017991,1
33289,7,14307.74,39.48,0.1279,2.7688,3.8629000000000002,2.502,66.1512,8.3209,113.665,0.02,1.0,0.306,-0.013322012665446414,-1,0.12368247938684362,1,0.2737442100392238,1
33290,7,14308.07,41.6348,0.1381,2.7799,3.7986999999999997,2.4998,67.6995,8.3631,113.5243,0.02,1.0,0.324,-0.007347372933111718,-1,0.1341074922278267,1,0.2694001007553328,1
33291,7,14308.4,46.4015,0.1579,2.7704,3.6404,2.4874,72.6476,8.3047,113.3919,0.02,1.0,0.366,0.005699526623999307,1,0.15388878713565646,1,-0.278068290941736,-1
33292,7,14308.73,54.4404,0.1884,2.7432,3.5215999999999994,2.4255,77.224,8.0915,113.5833,0.02,1.0,0.435,0.013669375055236077,1,0.16751825340168125,1,-0.7454429713027084,-1
33293,7,14309.05,64.6823,0.2204,2.7016,3.263,2.3522,81.5464,7.7327,114.006,0.02,1.0,0.523,0.02332329047163867,1,0.16070465856864757,1,0.19860262186828548,1
33294,7,14309.38,76.7983,0.2508,2.651,2.9493,2.1555,85.4324,7.3175,114.8597,0.02,1.0,0.628,0.031352938291117405,1,0.12205098983042717,1,0.2206113268545904,1
33295,7,14309.71,85.8967,0.2727,2.5967,2.1036,1.8381,88.0105,6.9492,117.2069,0.038,1.0,0.706,0.02831204768872192,1,0.06835816661896388,1,-0.4823934498610194,-1
33296,7,14310.04,91.9797,0.2835,2.5491,1.8178999999999998,1.7579999999999996,89.7238,6.7154,120.67,0.067,1.0,0.758,0.02190200286322075,1,0.02422897942506097,1,-0.18010883841842396,-1
33297,7,14310.37,97.4909,0.2864,2.5144,1.6741,1.6707999999999998,90.4291,6.619,126.2535,0.088,1.0,0.806,0.011603233436327298,1,-0.01991965720708322,-1,0.2888712341938324,1
33298,7,14310.7,99.4266,0.2858,2.4936,1.6137999999999997,1.6245,91.0378,6.6157,133.4115,0.1,1.0,0.823,0.007134144656493757,1,-0.03799314821219468,-1,0.13341756056747678,1
33299,7,14311.02,98.3273,0.2856,2.483,1.4375,1.5321999999999998,91.5577,6.6512,141.6522,0.107,1.0,0.813,0.00405771667448207,1,-0.03154435836233915,-1,0.17445492381407268,1
33300,7,14311.35,98.6525,0.285,2.4769,1.2686,1.4365,91.7773,6.6753,150.0094,0.11,1.0,0.816,-0.001336135067848243,-1,-0.036106819410861135,-1,0.14472302304237528,1
33301,7,14311.68,99.0723,0.2839,2.4721,1.1948999999999999,1.3736999999999997,91.5399,6.6761,157.2793,0.113,1.0,0.82,-0.004463002301287378,-1,-0.03953218306889994,-1,0.13305167168898158,1
33302,7,14312.01,98.2775,0.2825,2.468,1.2665999999999997,1.3674999999999997,90.9241,6.6596,163.5782,0.116,1.0,0.813,-0.002873827403040874,-1,-0.03082600202787944,-1,0.2524771348585062,1
33303,7,14312.34,96.3885,0.2823,2.4654,1.3259999999999998,1.359,90.3908,6.6485,166.8902,0.117,1.0,0.796,0.012630132109942571,1,-0.013919508554636195,-1,0.25841376670297667,1
33304,7,14312.66,96.2442,0.2848,2.4644,1.2812,1.3135999999999999,89.916,6.6683,169.4901,0.118,1.0,0.795,0.017351949511119902,1,-0.011977545624404229,-1,0.2498107365157629,1
33305,7,14312.99,94.5991,0.2885,2.4638,1.1979999999999997,1.2716,89.5,6.7249,171.3738,0.118,1.0,0.781,0.014900928781516387,1,0.0009900231442543372,1,0.13543039224060816,1
33306,7,14313.32,92.8352,0.2938,2.4633,0.9907000000000001,1.1393,89.9318,6.8052,172.4639,0.118,1.0,0.766,0.012934893846555051,1,0.011184927803924438,1,-0.09322168089333616,-1
33307,7,14313.65,93.8866,0.2959,2.4647,0.8369000000000001,1.075,90.3061,6.8777,173.2301,0.118,1.0,0.775,0.004274475852240611,1,0.0015149473874771502,1,-0.1849720284851044,-1
33308,7,14313.98,96.0092,0.2956,2.4695,1.0239,1.1829,90.5823,6.9131,173.6264,0.115,1.0,0.793,-0.0007410665330073174,-1,-0.013847059798081318,-1,0.1769483248337218,1
33309,7,14314.3,95.4947,0.2977,2.4756,1.177,1.2166999999999997,90.6867,6.9032,173.0727,0.111,1.0,0.789,0.0013414279521338779,1,-0.009164422721937626,-1,0.12807719964541198,1
33310,7,14314.63,98.883,0.3017,2.4792,1.1522,1.2047999999999999,90.6568,6.8655,172.2742,0.109,1.0,0.818,-0.0057569555717313925,-1,-0.03635310040533568,-1,0.217745045858464,1
33311,7,14314.96,96.8564,0.3029,2.4787,1.1668999999999998,1.2116,90.4472,6.8447,171.2243,0.109,1.0,0.8,0.0037221324027655323,1,-0.019192146419754863,-1,0.2722621909875258,1
33312,7,14315.29,96.4369,0.302,2.4768,1.1972,1.2269999999999999,90.2009,6.874,170.3456,0.11,1.0,0.797,0.004873393573132101,1,-0.01504386865599372,-1,0.2524359062116317,1
33313,7,14315.62,97.0461,0.2988,2.4766,1.2525999999999997,1.2487,89.9486,6.9531,169.6544,0.11,1.0,0.802,0.008308461978779436,1,-0.018888596846295513,-1,0.27972645148617503,1
33314,7,14315.95,96.7046,0.2948,2.4796,1.3393,1.2818,89.6948,7.0423,169.2616,0.109,1.0,0.799,0.01120236730758939,1,-0.015007730949719189,-1,0.2597325565265698,1
33315,7,14316.27,96.0378,0.2905,2.4859,1.3853999999999997,1.3112999999999997,89.444,7.0985,169.1447,0.105,1.0,0.793,0.007542160401384113,1,-0.008859991823896962,-1,0.2245883319822617,1
33316,7,14316.6,97.478,0.2863,2.495,1.4186,1.3280999999999998,89.1991,7.1068,169.0276,0.099,1.0,0.806,0.003469822183064575,1,-0.01944387065441333,-1,0.2971913519759767,1
33317,7,14316.93,100.27,0.2816,2.5055,1.4681,1.3456,88.9661,7.0752,168.7827,0.093,1.0,0.83,0.006743593934537162,1,-0.04184207168395915,-1,0.3250077082061691,1
33318,7,14317.26,99.2459,0.2796,2.5159,1.4928,1.3640999999999999,89.9428,7.0347,168.3978,0.087,1.0,0.821,0.003947464275343204,1,-0.03524426471699371,-1,0.2843530894086139,1
33319,7,14317.58,100.626,0.275,2.5232,1.5025,1.3865999999999998,91.3006,6.9988,167.8944,0.082,1.0,0.833,-0.01615043357511947,-1,-0.05049767067839639,-1,-0.08343721887087008,-1
33320,7,14317.91,99.0782,0.2683,2.5249,1.5039,1.3959999999999997,92.7838,6.9574,167.1624,0.081,1.0,0.82,-0.024912967352014648,-1,-0.04156069647615368,-1,-0.05528635978430363,-1
33321,7,14318.24,99.8032,0.267,2.5218,1.4991999999999999,1.4064999999999999,95.1674,6.891,166.4914,0.083,1.0,0.826,-0.024486937172364276,-1,-0.055559951401505714,-1,-0.7710978471543577,-1
33322,7,14318.57,94.8742,0.2614,2.5171,1.5137999999999998,1.4209999999999998,96.6985,6.8034,165.815,0.086,1.0,0.783,0.00012866236621633664,1,-0.021486084239427328,-1,-1.4880977418096488,-1
33323,7,14318.9,95.3537,0.2621,2.5125,1.5216999999999998,1.4301,93.7867,6.6959,165.036,0.089,1.0,0.788,-0.0014059457276545118,-1,-0.014586288140094439,-1,-0.5341778406379363,-1
33324,7,14319.23,97.8008,0.2696,2.5071,1.5259,1.4439999999999997,91.4643,6.5943,164.395,0.092,1.0,0.809,0.010038243317172346,1,-0.02668001538563658,-1,0.21102009103899277,1
33325,7,14319.55,97.7051,0.272,2.4992,1.5613,1.4558999999999997,89.526,6.5192,163.8728,0.097,1.0,0.808,0.024431895628497624,1,-0.020566524669334285,-1,0.28371842918876133,1
33326,7,14319.88,98.4442,0.2737,2.4901,1.6305999999999998,1.4981999999999998,88.1789,6.4715,163.638,0.102,1.0,0.814,0.025926135369041925,1,-0.02300630756872124,-1,0.3022605523129981,1
33327,7,14320.21,100.619,0.2723,2.4821,1.6378999999999997,1.5049999999999997,87.7435,6.4396,163.9817,0.107,1.0,0.833,0.021992331774201124,1,-0.04044962315697376,-1,0.27228546648894647,1
33328,7,14320.54,104.193,0.271,2.4762,1.6191,1.5074999999999998,87.9026,6.4109,164.7538,0.111,1.0,0.864,0.02155645283873847,1,-0.0732365657736409,-1,-0.3969405980134906,-1
33329,7,14320.87,101.173,0.2709,2.472,1.5614,1.4981999999999998,88.6571,6.396,166.3058,0.113,1.0,0.838,0.01782885163018011,1,-0.047696078330659475,-1,0.2516479732475092,1
33330,7,14321.19,98.2825,0.2716,2.4693,1.5156,1.4845999999999997,89.1191,6.4156,168.0198,0.115,1.0,0.813,0.020288132607827525,1,-0.024448057393215095,-1,0.30230430645018225,1
33331,7,14321.52,97.3067,0.2721,2.4686,1.5144999999999997,1.4979999999999998,89.3641,6.4663,169.8279,0.115,1.0,0.804,0.016345304476704736,1,-0.01709180936768462,-1,0.2817909327163475,1
33332,7,14321.85,99.7267,0.2733,2.4706,1.5589,1.5293,89.4165,6.5311,171.3785,0.114,1.0,0.825,0.0113662030259839,1,-0.036922228897537934,-1,0.3298638415000916,1
33333,7,14322.18,100.448,0.2755,2.4742,1.5879,1.5492999999999995,89.5554,6.5764,172.4962,0.112,1.0,0.831,0.00808701831919989,1,-0.0432530848878514,-1,0.32213721800215955,1
33334,7,14322.51,99.1857,0.2771,2.477,1.6445999999999998,1.5697,89.754,6.5889,173.2441,0.11,1.0,0.821,0.015400883637221086,1,-0.03259316685614522,-1,0.29915941260617407,1
33335,7,14322.83,98.4798,0.2771,2.4779,1.7060999999999997,1.604,89.2028,6.5899,173.7488,0.11,0.999,0.814,0.018708275257796336,1,-0.024939886862057392,-1,0.31250135454637906,1
33336,7,14323.16,99.6006,0.2757,2.477,1.7245999999999997,1.6365999999999998,88.7729,6.588,174.1544,0.11,0.989,0.824,0.02098870973980521,1,-0.033141263797006104,-1,0.33809536526503925,1
33337,7,14323.49,98.9928,0.2737,2.4756,1.6983,1.6435999999999997,88.4676,6.5799,174.4587,0.111,0.989,0.819,0.02659352258168518,1,-0.027463693616937235,-1,0.3214217089570902,1
33338,7,14323.82,95.2845,0.2717,2.4745,1.6433,1.6471,88.0992,6.5572,174.5261,0.112,1.0,0.787,0.03602312771252447,1,0.0026758125417245537,1,0.2525984704890114,1
33339,7,14324.15,97.4098,0.2694,2.4734,1.5745999999999998,1.6387,87.8899,6.5228,174.1913,0.112,1.0,0.805,0.03662623451286229,1,-0.013926054027365353,-1,0.28590778966869435,1
33340,7,14324.47,98.3297,0.2676,2.4722,1.5333999999999999,1.6352,87.8809,6.4938,173.3669,0.113,1.0,0.813,0.033612670746493156,1,-0.021626225137879374,-1,0.30650767308634075,1
33341,7,14324.8,99.3625,0.2668,2.4724,1.5566999999999998,1.6633999999999998,87.6302,6.4868,171.5875,0.113,1.0,0.822,0.03084612429288297,1,-0.02950757474332022,-1,0.3006686711932576,1
33342,7,14325.13,98.2235,0.267,2.478,1.5902,1.7072,87.1977,6.5248,169.3664,0.11,1.0,0.812,0.036616433553178895,1,-0.018872269096732452,-1,0.2984943536494419,1
33343,7,14325.46,97.0845,0.2673,2.4835,1.6235999999999997,1.751,86.521,6.5629,166.5998,0.106,1.0,0.802,0.034780435078537064,1,-0.00809129683784704,-1,0.2949652951502695,1
33344,7,14325.79,97.9747,0.2682,2.493,1.6239999999999999,1.7651,86.0069,6.6265,163.4699,0.101,1.0,0.81,0.03771890407775197,1,-0.01436497546069404,-1,0.2583345429259183,1
33345,7,14326.12,97.9883,0.2711,2.5019,1.6257999999999997,1.7861,85.623,6.6909,160.0771,0.095,1.0,0.81,0.03337980732409551,1,-0.013803489128576985,-1,0.24848320408936564,1
33346,7,14326.44,99.8597,0.2749,2.5081,1.6792,1.8313,85.4373,6.7475,156.2937,0.092,1.0,0.826,0.0348678076325748,1,-0.028740747021856805,-1,0.21694613412889985,1
33347,7,14326.77,99.3446,0.277,2.511,1.7094999999999998,1.8668,85.119,6.7929,151.9218,0.09,1.0,0.822,0.03323970413224425,1,-0.023629312679872783,-1,0.21406090093486574,1
33348,7,14327.1,98.7216,0.276,2.5113,1.7651999999999999,1.8958999999999995,84.4353,6.8295,147.3333,0.09,1.0,0.817,0.03606322166686027,1,-0.017042731215497042,-1,0.24496221610265723,1
33349,7,14327.43,100.583,0.2702,2.5117,1.7855999999999999,1.9396999999999995,82.9707,6.8472,142.5297,0.089,1.0,0.833,0.021527886268443486,1,-0.03083081817794664,-1,0.11445286177790259,1
33350,7,14327.76,99.3778,0.2658,2.5151,1.7687,1.9638999999999998,80.6824,6.841,138.118,0.087,1.0,0.822,0.037762717329264506,1,-0.018573813676653117,-1,-0.07619564328552908,-1
33351,7,14328.08,101.259,0.2546,2.5214,1.8208999999999997,2.0214,77.941,6.8135,133.7938,0.083,1.0,0.838,0.034554563721288456,1,-0.033401796310158716,-1,-0.13977905697405446,-1
33352,7,14328.41,102.392,0.2327,2.5269,1.9967,2.1280999999999994,74.559,6.8094,129.3996,0.08,1.0,0.848,0.03859543483130873,1,-0.043175864904014816,-1,-0.010495451782257748,-1
33353,7,14328.74,103.313,0.2061,2.5305,2.2,2.2137,71.6071,6.9433,123.7786,0.078,1.0,0.856,0.013708242391386127,1,-0.053008331188493685,-1,-0.18672004504009743,-1
33354,7,14329.07,101.269,0.1706,2.5381,2.2828,2.2994,68.9628,7.289,117.4123,0.073,1.0,0.839,0.012218199135711205,1,-0.037982968966161934,-1,-0.4205611218947518,-1
33355,7,14329.4,94.352,0.1384,2.5564,2.4728,2.4141999999999997,66.8903,7.7633,109.9207,0.062,1.0,0.779,0.0030968141525995474,1,0.015201410789359215,1,-0.6710363816465927,-1
33356,7,14329.72,83.1291,0.1151,2.588,2.9531,2.6078,64.8739,8.2031,102.1746,0.043,1.0,0.682,-0.008512735637543178,-1,0.08382093603847807,1,-0.5534709229757124,-1
33357,7,14330.05,66.5893,0.0991,2.6316,3.608,2.6978999999999997,63.1429,8.4946,94.6498,0.02,1.0,0.54,-0.008858216597114943,-1,0.14015888444134816,1,-0.46359651347898545,-1
33358,7,14330.38,51.2914,0.0923,2.6863,4.157800000000001,3.0892999999999997,62.7961,8.6084,88.9285,0.02,1.0,0.408,-0.010299428796869403,-1,0.14685776182489008,1,-0.06507584329081584,-1
33359,7,14330.71,39.8637,0.0934,2.7489,4.6741,3.2689999999999997,63.1106,8.5941,85.1479,0.02,1.0,0.309,-0.030575959635239625,-1,0.12294710132971431,1,0.18146285688586383,1
33360,7,14331.04,33.0843,0.1008,2.8013,4.8336,3.3723999999999994,63.9441,8.5417,82.8988,0.02,1.0,0.251,-0.024163681796432024,-1,0.09735020744869871,1,0.2358793494583289,1
33361,7,14331.37,29.1229,0.1138,2.8234,5.1708,3.4472,65.8882,8.5206,83.9782,0.02,1.0,0.217,-0.03227826204855866,-1,0.08294048128300346,1,0.22667419560027513,1
33362,7,14331.69,27.5276,0.1292,2.8154,5.526,3.4932,67.9123,8.4765,86.7472,0.02,1.0,0.203,-0.0305210392968136,-1,0.0797641383123846,1,0.25540970851230127,1
33363,7,14332.02,29.6288,0.1503,2.7849,5.6546,3.5059,70.0403,8.3216,90.8144,0.02,1.0,0.221,-0.008316151654423454,-1,0.096646277523746,1,0.25677335846523874,1
33364,7,14332.35,33.8923,0.1768,2.738,5.7331,3.5084,72.8874,8.0284,96.4878,0.02,1.0,0.258,0.005207290618906235,1,0.12316704414774904,1,0.10265473306525918,1
33365,7,14332.68,38.9843,0.202,2.6818,5.961600000000001,3.492,75.5451,7.6417,101.6343,0.02,1.0,0.302,0.023749565087988533,1,0.14822614514480392,1,0.04160555038552949,1
33366,7,14333.0,46.5762,0.2312,2.6265,5.981400000000001,3.4337,78.0316,7.256,106.3128,0.02,1.0,0.367,0.057151296072965985,1,0.1717183046006312,1,-0.5774258255979794,-1
33367,7,14333.33,55.5776,0.2548,2.58,5.710499999999999,3.1589999999999994,79.9078,6.9498,109.8694,0.048,1.0,0.445,0.040835626717382,1,0.18140138654689508,1,-0.2091586189944954,-1
33368,7,14333.66,68.0221,0.2715,2.5432,4.4167,2.8029,81.3173,6.7437,112.465,0.07,0.968,0.552,0.03633140957232184,1,0.16284710618378995,1,0.17642201690183312,1
33369,7,14333.99,82.8914,0.2807,2.5142,3.3193000000000006,2.4675,82.2407,6.6463,114.0625,0.088,0.895,0.68,0.03534871652336091,1,0.10191348347552776,1,0.23290771326977544,1
33370,7,14334.32,92.705,0.283,2.4924,2.5136999999999996,2.1851999999999996,82.5084,6.6427,114.1681,0.101,0.894,0.765,0.033556344084225975,1,0.03665705334140057,1,0.17405046131841573,1
33371,7,14334.65,95.8283,0.2853,2.4779,1.9816,2.0218999999999996,82.5387,6.695,114.1397,0.11,0.927,0.792,0.03601536126608024,1,0.010053485724029088,1,0.16153125424782444,1
33372,7,14334.97,96.0667,0.2894,2.4709,1.8958,1.9534999999999998,82.2983,6.771,114.0077,0.114,0.913,0.794,0.03683409668544979,1,0.007735070198009453,1,0.12784977394380959,1
33373,7,14335.3,94.2932,0.292,2.4702,1.6187,1.7628,83.0788,6.8623,113.5928,0.114,0.984,0.778,0.04020782672715406,1,0.018266277814859677,1,0.20949171389265753,1
33374,7,14335.63,93.9232,0.2941,2.4733,1.6229999999999998,1.7372,83.7157,6.9596,113.1946,0.112,0.999,0.775,0.0437131538425613,1,0.020148637467855224,1,0.2329912050213505,1
33375,7,14335.96,92.708,0.3006,2.4786,2.0221,1.7906999999999997,83.9908,7.0388,112.8602,0.109,0.921,0.765,0.038581535471529316,1,0.030933437631233573,1,0.29345138392613523,1
33376,7,14336.29,85.7986,0.3036,2.4857,1.7359,1.7040999999999997,83.8388,7.0791,111.9783,0.105,1.0,0.705,0.04563326748025803,1,0.07344302981209694,1,0.28025177164266557,1
33377,7,14336.61,84.0922,0.3003,2.4943,1.1848999999999998,1.4603,83.1811,7.1039,111.1795,0.1,1.0,0.69,0.046974853311438525,1,0.07981153615094172,1,0.2807823087551735,1
33378,7,14336.94,85.5232,0.2869,2.5031,0.8665000000000002,1.292,81.6875,7.1633,110.6912,0.095,1.0,0.703,0.04526084062703384,1,0.07105124665349649,1,0.2512841264570054,1
33379,7,14337.27,83.8684,0.2639,2.5128,0.9849000000000001,1.3621999999999999,79.3635,7.2972,110.7781,0.089,1.0,0.689,0.05147627893526918,1,0.08229271858022003,1,0.1450615530462609,1
33380,7,14337.6,82.8998,0.2349,2.5288,1.2584,1.4797999999999998,76.9321,7.5129,111.1964,0.079,1.0,0.68,0.05703679817270574,1,0.0893814267359403,1,0.17344163778328903,1
33381,7,14337.93,82.6604,0.21,2.5585,1.4721999999999997,1.5560999999999998,74.672,7.7866,112.1017,0.061,1.0,0.678,0.05092795792266708,1,0.09102429256836331,1,0.15582766631683742,1
